"Source","Target","Type"
"origin","social","Undirected"
"origin","system","Undirected"
"origin","text","Undirected"
"other","text","Undirected"
"output","particular","Undirected"
"output","product","Undirected"
"output","record","Undirected"
"output","sense","Undirected"
"output","social","Undirected"
"output","study","Undirected"
"output","text","Undirected"
"own","phonological","Undirected"
"own","realize","Undirected"
"own","system","Undirected"
"own","text","Undirected"
"own","unit","Undirected"
"paragraph","section","Undirected"
"paragraph","sentence","Undirected"
"paragraph","sequence","Undirected"
"paragraph","specific","Undirected"
"paragraph","structure","Undirected"
"paragraph","text","Undirected"
"paragraph","word","Undirected"
"parameter","particular","Undirected"
"parameter","process","Undirected"
"parameter","represent","Undirected"
"parameter","semantic","Undirected"
"parameter","sense","Undirected"
"parameter","situation","Undirected"
"parameter","text","Undirected"
"participation","reader","Undirected"
"participation","sentence","Undirected"
"participation","smething","Undirected"
"participation","text","Undirected"
"particular","people","Undirected"
"particular","point","Undirected"
"particular","possible","Undirected"
"particular","process","Undirected"
"particular","produce","Undirected"
"particular","product","Undirected"
"particular","record","Undirected"
"particular","refer","Undirected"
"particular","repertory","Undirected"
"particular","represent","Undirected"
"particular","semantic","Undirected"
"particular","semiotic","Undirected"
"particular","sense","Undirected"
"particular","sequence","Undirected"
"particular","sfl","Undirected"
"particular","shape","Undirected"
"particular","sign","Undirected"
"particular","signal","Undirected"
"particular","situation","Undirected"
"particular","social","Undirected"
"particular","speak","Undirected"
"particular","speaker","Undirected"
"particular","structure","Undirected"
"particular","study","Undirected"
"particular","system","Undirected"
"particular","take","Undirected"
"particular","term","Undirected"
"particular","text","Undirected"
"particular","understand","Undirected"
"particular","utilize","Undirected"
"particular","write","Undirected"
"passage","refer","Undirected"
"passage","regard","Undirected"
"passage","register","Undirected"
"passage","relevant","Undirected"
"passage","semantic","Undirected"
"passage","situation","Undirected"
"passage","situationally","Undirected"
"passage","speak","Undirected"
"passage","text","Undirected"
"passage","two","Undirected"
"passage","unify","Undirected"
"passage","unit","Undirected"
"passage","unity","Undirected"
"passage","use","Undirected"
"passage","various","Undirected"
"passage","whole","Undirected"
"passage","word","Undirected"
"passage","write","Undirected"
"pattern","refer","Undirected"
"pattern","reference","Undirected"
"pattern","relation","Undirected"
"pattern","rhythmic","Undirected"
"pattern","semantic","Undirected"
"pattern","similar","Undirected"
"pattern","similarity","Undirected"
"pattern","structural","Undirected"
"pattern","structure","Undirected"
"pattern","substitution","Undirected"
"pattern","tend","Undirected"
"pattern","text","Undirected"
"pattern","thematic","Undirected"
"people","system","Undirected"
"people","text","Undirected"
"people","write","Undirected"
"perceive","receiver","Undirected"
"perceive","text","Undirected"
"perceive","whole","Undirected"
"perspective","sense","Undirected"
"perspective","side","Undirected"
"perspective","structural","Undirected"
"perspective","text","Undirected"
"perspective","textual","Undirected"
"perspective","unique","Undirected"
"perspective","unitary","Undirected"
"perspective","wide","Undirected"
"phonological","realize","Undirected"
"phonological","system","Undirected"
"phonological","text","Undirected"
"phonological","unit","Undirected"
"pile","sentence","Undirected"
"pile","set","Undirected"
"pile","text","Undirected"
"pile","textuality","Undirected"
"point","possible","Undirected"
"point","produce","Undirected"
"point","refer","Undirected"
"point","sequence","Undirected"
"point","sign","Undirected"
"point","signal","Undirected"
"point","speak","Undirected"
"point","speaker","Undirected"
"point","state","Undirected"
"point","system","Undirected"
"point","term","Undirected"
"point","text","Undirected"
"point","transition","Undirected"
"possess","text","Undirected"
"possess","texture","Undirected"
"possess","unit","Undirected"
"possible","produce","Undirected"
"possible","refer","Undirected"
"possible","sequence","Undirected"
"possible","seven","Undirected"
"possible","sign","Undirected"
"possible","signal","Undirected"
"possible","situationality","Undirected"
"possible","speak","Undirected"
"possible","speaker","Undirected"
"possible","standard","Undirected"
"possible","term","Undirected"
"possible","text","Undirected"
"possible","textuality","Undirected"
"practice","relationship","Undirected"
"practice","semantic","Undirected"
"practice","social","Undirected"
"practice","specific","Undirected"
"practice","stratify","Undirected"
"practice","system","Undirected"
"practice","text","Undirected"
"practice","unit","Undirected"
"pragmatic","produce","Undirected"
"pragmatic","reader","Undirected"
"pragmatic","relationship","Undirected"
"pragmatic","school","Undirected"
"pragmatic","teacher","Undirected"
"pragmatic","text","Undirected"
"pragmatic","transsystemic","Undirected"
"predicate","rheme","Undirected"
"predicate","subject","Undirected"
"predicate","term","Undirected"
"predicate","text","Undirected"
"predicate","theme","Undirected"
"predicate","topic","Undirected"
"predicate","traditional","Undirected"
"predicate","turn","Undirected"
"present","text","Undirected"
"present","unity","Undirected"
"preserve","situation","Undirected"
"preserve","speaker","Undirected"
"preserve","speech","Undirected"
"preserve","text","Undirected"
"preserve","time","Undirected"
"preserve","utterance","Undirected"
"presumably","principle","Undirected"
"presumably","provide","Undirected"
"presumably","see","Undirected"
"presumably","separation","Undirected"
"presumably","text","Undirected"
"presumably","textuality","Undirected"
"presumably","texture","Undirected"
"presumably","unit","Undirected"
"presumably","use","Undirected"
"principle","provide","Undirected"
"principle","see","Undirected"
"principle","separation","Undirected"
"principle","text","Undirected"
"principle","textuality","Undirected"
"principle","texture","Undirected"
"principle","unit","Undirected"
"principle","use","Undirected"
"process","product","Undirected"
"process","production","Undirected"
"process","represent","Undirected"
"process","result","Undirected"
"process","semantic","Undirected"
"process","sense","Undirected"
"process","situation","Undirected"
"process","social","Undirected"
"process","text","Undirected"
"produce","reader","Undirected"
"produce","refer","Undirected"
"produce","relationship","Undirected"
"produce","school","Undirected"
"produce","sequence","Undirected"
"produce","sign","Undirected"
"produce","signal","Undirected"
"produce","speak","Undirected"
"produce","speaker","Undirected"
"produce","system","Undirected"
"produce","teacher","Undirected"
"produce","term","Undirected"
"produce","text","Undirected"
"produce","write","Undirected"
"producer","purpose","Undirected"
"producer","recipient","Undirected"
"producer","text","Undirected"
"product","production","Undirected"
"product","record","Undirected"
"product","rightly","Undirected"
"product","see","Undirected"
"product","semiotic","Undirected"
"product","sense","Undirected"
"product","social","Undirected"
"product","study","Undirected"
"product","text","Undirected"
"product","unit","Undirected"
"product","use","Undirected"
"production","quote","Undirected"
"production","record","Undirected"
"production","remember","Undirected"
"production","social","Undirected"
"production","take","Undirected"
"production","text","Undirected"
"production","write","Undirected"
"property","text","Undirected"
"property","texture","Undirected"
"prosodic","realize","Undirected"
"prosodic","sensori-perceptual","Undirected"
"prosodic","term","Undirected"
"prosodic","text","Undirected"
"prosodic","trace","Undirected"
"prosodic","utterance","Undirected"
"prosodic","verbal","Undirected"
"provide","relation","Undirected"
"provide","see","Undirected"
"provide","separation","Undirected"
"provide","serve","Undirected"
"provide","structural","Undirected"
"provide","text","Undirected"
"provide","textuality","Undirected"
"provide","texture","Undirected"
"provide","two","Undirected"
"provide","unit","Undirected"
"provide","use","Undirected"
"punctuation","set","Undirected"
"punctuation","text","Undirected"
"punctuation","word","Undirected"
"purport","syntagmatic","Undirected"
"purport","text","Undirected"
"purport","whose","Undirected"
"purpose","recipient","Undirected"
"purpose","text","Undirected"
"quote","record","Undirected"
"quote","remember","Undirected"
"quote","take","Undirected"
"quote","text","Undirected"
"quote","write","Undirected"
"radical","represent","Undirected"
"radical","result","Undirected"
"radical","specific","Undirected"
"radical","surpass","Undirected"
"radical","tendency","Undirected"
"radical","text","Undirected"
"radical","use","Undirected"
"radical","value","Undirected"
"reader","relationship","Undirected"
"reader","school","Undirected"
"reader","sentence","Undirected"
"reader","smething","Undirected"
"reader","syntax","Undirected"
"reader","system","Undirected"
"reader","teacher","Undirected"
"reader","text","Undirected"
"reader","writer","Undirected"
"realization","relevant","Undirected"
"realization","repertoire","Undirected"
"realization","see","Undirected"
"realization","select","Undirected"
"realization","source","Undirected"
"realization","text","Undirected"
"realize","sensori-perceptual","Undirected"
"realize","sentence","Undirected"
"realize","system","Undirected"
"realize","term","Undirected"
"realize","text","Undirected"
"realize","trace","Undirected"
"realize","unit","Undirected"
"realize","utterance","Undirected"
"realize","verbal","Undirected"
"receiver","text","Undirected"
"receiver","whole","Undirected"
"recipient","text","Undirected"
"recognizably","text","Undirected"
"recognizably","whole","Undirected"
"record","remember","Undirected"
"record","sense","Undirected"
"record","social","Undirected"
"record","study","Undirected"
"record","take","Undirected"
"record","text","Undirected"
"record","verbal","Undirected"
"record","write","Undirected"
"refer","reference","Undirected"
"refer","relation","Undirected"
"refer","semantic","Undirected"
"refer","sequence","Undirected"
"refer","sign","Undirected"
"refer","signal","Undirected"
"refer","speak","Undirected"
"refer","speaker","Undirected"
"refer","structural","Undirected"
"refer","structure","Undirected"
"refer","substitution","Undirected"
"refer","term","Undirected"
"refer","text","Undirected"
"refer","thematic","Undirected"
"refer","unify","Undirected"
"refer","unit","Undirected"
"refer","use","Undirected"
"refer","whole","Undirected"
"refer","word","Undirected"
"refer","write","Undirected"
"reference","regularity","Undirected"
"reference","relation","Undirected"
"reference","result","Undirected"
"reference","semantic","Undirected"
"reference","stretch","Undirected"
"reference","structural","Undirected"
"reference","structure","Undirected"
"reference","substitution","Undirected"
"reference","text","Undirected"
"reference","textual","Undirected"
"reference","textuality","Undirected"
"reference","thematic","Undirected"
"reference","unit","Undirected"
"reference","whose","Undirected"
"reflect","sign","Undirected"
"reflect","social","Undirected"
"reflect","system","Undirected"
"reflect","text","Undirected"
"regard","register","Undirected"
"regard","result","Undirected"
"regard","semantic","Undirected"
"regard","situation","Undirected"
"regard","study","Undirected"
"regard","text","Undirected"
"regard","two","Undirected"
"regard","unit","Undirected"
"register","situation","Undirected"
"register","text","Undirected"
"register","two","Undirected"
"regularity","result","Undirected"
"regularity","stretch","Undirected"
"regularity","structure","Undirected"
"regularity","text","Undirected"
"regularity","textual","Undirected"
"regularity","textuality","Undirected"
"regularity","unit","Undirected"
"regularity","whose","Undirected"
"relate","rigorously","Undirected"
"relate","sentence","Undirected"
"relate","sequence","Undirected"
"relate","sort","Undirected"
"relate","strong","Undirected"
"relate","system","Undirected"
"relate","text","Undirected"
"relate","unchangeable","Undirected"
"relate","value","Undirected"
"relation","role","Undirected"
"relation","semantic","Undirected"
"relation","serve","Undirected"
"relation","structural","Undirected"
"relation","structure","Undirected"
"relation","substitution","Undirected"
"relation","text","Undirected"
"relation","texture","Undirected"
"relation","thematic","Undirected"
"relation","two","Undirected"
"relationship","school","Undirected"
"relationship","semantic","Undirected"
"relationship","social","Undirected"
"relationship","specific","Undirected"
"relationship","stratify","Undirected"
"relationship","system","Undirected"
"relationship","teacher","Undirected"
"relationship","text","Undirected"
"relationship","unit","Undirected"
"relatively","text","Undirected"
"relatively","wholeness","Undirected"
"relevant","repertoire","Undirected"
"relevant","see","Undirected"
"relevant","select","Undirected"
"relevant","situationally","Undirected"
"relevant","source","Undirected"
"relevant","system","Undirected"
"relevant","text","Undirected"
"remember","take","Undirected"
"remember","text","Undirected"
"remember","write","Undirected"
"repertoire","see","Undirected"
"repertoire","select","Undirected"
"repertoire","source","Undirected"
"repertoire","text","Undirected"
"repertory","structure","Undirected"
"repertory","system","Undirected"
"repertory","take","Undirected"
"repertory","text","Undirected"
"repertory","utilize","Undirected"
"represent","result","Undirected"
"represent","semantic","Undirected"
"represent","sense","Undirected"
"represent","situation","Undirected"
"represent","specific","Undirected"
"represent","surpass","Undirected"
"represent","tangible","Undirected"
"represent","tendency","Undirected"
"represent","text","Undirected"
"represent","use","Undirected"
"represent","utterance","Undirected"
"represent","value","Undirected"
"represent","write","Undirected"
"representational","rhetorial","Undirected"
"representational","semantic","Undirected"
"representational","semiotic","Undirected"
"representational","syntactic","Undirected"
"representational","system","Undirected"
"representational","text","Undirected"
"representational","typesetting","Undirected"
"reside","society","Undirected"
"reside","text","Undirected"
"resource","system","Undirected"
"resource","text","Undirected"
"resource","use","Undirected"
"respect","sentence","Undirected"
"respect","set","Undirected"
"respect","text","Undirected"
"respect","texture","Undirected"
"respect","unity","Undirected"
"result","specific","Undirected"
"result","stretch","Undirected"
"result","structure","Undirected"
"result","study","Undirected"
"result","stylistic","Undirected"
"result","surpass","Undirected"
"result","tendency","Undirected"
"result","text","Undirected"
"result","textual","Undirected"
"result","textuality","Undirected"
"result","type","Undirected"
"result","unit","Undirected"
"result","use","Undirected"
"result","value","Undirected"
"result","wholeness","Undirected"
"result","whose","Undirected"
"rheme","subject","Undirected"
"rheme","term","Undirected"
"rheme","text","Undirected"
"rheme","theme","Undirected"
"rheme","topic","Undirected"
"rheme","traditional","Undirected"
"rheme","turn","Undirected"
"rhetorial","semantic","Undirected"
"rhetorial","semiotic","Undirected"
"rhetorial","syntactic","Undirected"
"rhetorial","system","Undirected"
"rhetorial","text","Undirected"
"rhetorial","typesetting","Undirected"
"rhythmic","similar","Undirected"
"rhythmic","similarity","Undirected"
"rhythmic","structural","Undirected"
"rhythmic","tend","Undirected"
"rhythmic","text","Undirected"
"rightly","see","Undirected"
"rightly","text","Undirected"
"rightly","unit","Undirected"
"rightly","use","Undirected"
"rigorously","sentence","Undirected"
"rigorously","sequence","Undirected"
"rigorously","sort","Undirected"
"rigorously","strong","Undirected"
"rigorously","system","Undirected"
"rigorously","text","Undirected"
"rigorously","unchangeable","Undirected"
"rigorously","value","Undirected"
"role","text","Undirected"
"satisfy","standard","Undirected"
"satisfy","text","Undirected"
"say","structure","Undirected"
"say","text","Undirected"
"scaffold","small","Undirected"
"scaffold","structure","Undirected"
"scaffold","text","Undirected"
"scaffold","unit","Undirected"
"scaffold","view","Undirected"
"scaffold","wave","Undirected"
"school","teacher","Undirected"
"school","text","Undirected"
"section","sentence","Undirected"
"section","sequence","Undirected"
"section","specific","Undirected"
"section","structure","Undirected"
"section","text","Undirected"
"section","word","Undirected"
"see","select","Undirected"
"see","separation","Undirected"
"see","source","Undirected"
"see","text","Undirected"
"see","textuality","Undirected"
"see","texture","Undirected"
"see","unit","Undirected"
"see","use","Undirected"
"select","source","Undirected"
"select","text","Undirected"
"selection","system","Undirected"
"selection","text","Undirected"
"selection","utilization","Undirected"
"semantic","semiotic","Undirected"
"semantic","sense","Undirected"
"semantic","situation","Undirected"
"semantic","social","Undirected"
"semantic","socio-communicative","Undirected"
"semantic","speak","Undirected"
"semantic","specific","Undirected"
"semantic","stratify","Undirected"
"semantic","structural","Undirected"
"semantic","structure","Undirected"
"semantic","substitution","Undirected"
"semantic","syntactic","Undirected"
"semantic","system","Undirected"
"semantic","text","Undirected"
"semantic","thematic","Undirected"
"semantic","typesetting","Undirected"
"semantic","unify","Undirected"
"semantic","unit","Undirected"
"semantic","unity","Undirected"
"semantic","write","Undirected"
"semiotic","shape","Undirected"
"semiotic","social","Undirected"
"semiotic","syntactic","Undirected"
"semiotic","system","Undirected"
"semiotic","text","Undirected"
"semiotic","typesetting","Undirected"
"semiotic","understand","Undirected"
"sense","side","Undirected"
"sense","situation","Undirected"
"sense","social","Undirected"
"sense","structural","Undirected"
"sense","study","Undirected"
"sense","text","Undirected"
"sense","textual","Undirected"
"sense","unique","Undirected"
"sense","unitary","Undirected"
"sense","wide","Undirected"
"sensori-perceptual","term","Undirected"
"sensori-perceptual","text","Undirected"
"sensori-perceptual","trace","Undirected"
"sensori-perceptual","utterance","Undirected"
"sensori-perceptual","verbal","Undirected"
"sentence","sequence","Undirected"
"sentence","set","Undirected"
"sentence","smething","Undirected"
"sentence","sort","Undirected"
"sentence","specific","Undirected"
"sentence","string","Undirected"
"sentence","strong","Undirected"
"sentence","structure","Undirected"
"sentence","system","Undirected"
"sentence","text","Undirected"
"sentence","textuality","Undirected"
"sentence","texture","Undirected"
"sentence","think","Undirected"
"sentence","unchangeable","Undirected"
"sentence","unit","Undirected"
"sentence","unity","Undirected"
"sentence","value","Undirected"
"sentence","word","Undirected"
"separation","text","Undirected"
"separation","textuality","Undirected"
"separation","texture","Undirected"
"separation","unit","Undirected"
"separation","use","Undirected"
"sequence","sign","Undirected"
"sequence","signal","Undirected"
"sequence","sort","Undirected"
"sequence","speak","Undirected"
"sequence","speaker","Undirected"
"sequence","specific","Undirected"
"sequence","strong","Undirected"
"sequence","structure","Undirected"
"sequence","superordinate","Undirected"
"sequence","symbol","Undirected"
"sequence","system","Undirected"
"sequence","term","Undirected"
"sequence","text","Undirected"
"sequence","thematic","Undirected"
"sequence","treat","Undirected"
"sequence","unchangeable","Undirected"
"sequence","value","Undirected"
"sequence","vary","Undirected"
"sequence","word","Undirected"
"sequentially","structure","Undirected"
"sequentially","text","Undirected"
"serve","structural","Undirected"
"serve","texture","Undirected"
"serve","two","Undirected"
"set","text","Undirected"
"set","textuality","Undirected"
"set","texture","Undirected"
"set","unity","Undirected"
"set","word","Undirected"
"seven","situationality","Undirected"
"seven","standard","Undirected"
"seven","text","Undirected"
"seven","textuality","Undirected"
"sfl","text","Undirected"
"shape","social","Undirected"
"shape","system","Undirected"
"shape","text","Undirected"
"shape","understand","Undirected"
"side","structural","Undirected"
"side","text","Undirected"
"side","textual","Undirected"
"side","unique","Undirected"
"side","unitary","Undirected"
"side","wide","Undirected"
"sign","signal","Undirected"
"sign","social","Undirected"
"sign","speak","Undirected"
"sign","speaker","Undirected"
"sign","superordinate","Undirected"
"sign","system","Undirected"
"sign","term","Undirected"
"sign","text","Undirected"
"sign","thematic","Undirected"
"sign","vary","Undirected"
"sign","verbal","Undirected"
"signal","speak","Undirected"
"signal","speaker","Undirected"
"signal","term","Undirected"
"signal","text","Undirected"
"similar","similarity","Undirected"
"similar","structural","Undirected"
"similar","tend","Undirected"
"similar","text","Undirected"
"similarity","structural","Undirected"
"similarity","tend","Undirected"
"similarity","text","Undirected"
"sing","text","Undirected"
"situation","speaker","Undirected"
"situation","speech","Undirected"
"situation","text","Undirected"
"situation","time","Undirected"
"situation","two","Undirected"
"situation","utterance","Undirected"
"situationality","standard","Undirected"
"situationality","text","Undirected"
"situationality","textuality","Undirected"
"situationally","text","Undirected"
"small","structure","Undirected"
"small","text","Undirected"
"small","unit","Undirected"
"small","view","Undirected"
"small","wave","Undirected"
"smething","text","Undirected"
"social","specific","Undirected"
"social","stratify","Undirected"
"social","study","Undirected"
"social","system","Undirected"
"social","text","Undirected"
"social","understand","Undirected"
"social","unit","Undirected"
"society","text","Undirected"
"socio-communicative","speak","Undirected"
"socio-communicative","text","Undirected"
"socio-communicative","unit","Undirected"
"socio-communicative","unity","Undirected"
"socio-communicative","use","Undirected"
"socio-communicative","write","Undirected"
"sort","strong","Undirected"
"sort","system","Undirected"
"sort","text","Undirected"
"sort","unchangeable","Undirected"
"sort","value","Undirected"
"source","text","Undirected"
"speak","speaker","Undirected"
"speak","stretch","Undirected"
"speak","term","Undirected"
"speak","text","Undirected"
"speak","unify","Undirected"
"speak","unit","Undirected"
"speak","unity","Undirected"
"speak","use","Undirected"
"speak","whole","Undirected"
"speak","word","Undirected"
"speak","write","Undirected"
"speaker","speech","Undirected"
"speaker","term","Undirected"
"speaker","text","Undirected"
"speaker","time","Undirected"
"speaker","utterance","Undirected"
"specific","stratify","Undirected"
"specific","structure","Undirected"
"specific","surpass","Undirected"
"specific","system","Undirected"
"specific","tendency","Undirected"
"specific","text","Undirected"
"specific","unit","Undirected"
"specific","use","Undirected"
"specific","value","Undirected"
"specific","word","Undirected"
"speech","text","Undirected"
"speech","time","Undirected"
"speech","utterance","Undirected"
"standard","text","Undirected"
"standard","textuality","Undirected"
"state","system","Undirected"
"state","text","Undirected"
"state","transition","Undirected"
"statement","structure","Undirected"
"statement","text","Undirected"
"statement","tissue","Undirected"
"statement","write","Undirected"
"statement","writeable","Undirected"
"stratify","system","Undirected"
"stratify","text","Undirected"
"stratify","unit","Undirected"
"stretch","structure","Undirected"
"stretch","text","Undirected"
"stretch","textual","Undirected"
"stretch","textuality","Undirected"
"stretch","unit","Undirected"
"stretch","whose","Undirected"
"stretch","write","Undirected"
"string","text","Undirected"
"string","unconnect","Undirected"
"string","word","Undirected"
"strong","system","Undirected"
"strong","text","Undirected"
"strong","unchangeable","Undirected"
"strong","value","Undirected"
"structural","structure","Undirected"
"structural","substitution","Undirected"
"structural","tend","Undirected"
"structural","text","Undirected"
"structural","textual","Undirected"
"structural","texture","Undirected"
"structural","thematic","Undirected"
"structural","two","Undirected"
"structural","unique","Undirected"
"structural","unitary","Undirected"
"structural","wide","Undirected"
"structure","substitution","Undirected"
"structure","system","Undirected"
"structure","take","Undirected"
"structure","text","Undirected"
"structure","textual","Undirected"
"structure","textuality","Undirected"
"structure","thematic","Undirected"
"structure","tissue","Undirected"
"structure","unit","Undirected"
"structure","utilize","Undirected"
"structure","view","Undirected"
"structure","wave","Undirected"
"structure","whose","Undirected"
"structure","word","Undirected"
"structure","write","Undirected"
"structure","writeable","Undirected"
"study","text","Undirected"
"study","unit","Undirected"
"stylistic","text","Undirected"
"stylistic","type","Undirected"
"stylistic","wholeness","Undirected"
"subject","term","Undirected"
"subject","text","Undirected"
"subject","theme","Undirected"
"subject","topic","Undirected"
"subject","traditional","Undirected"
"subject","turn","Undirected"
"substitution","text","Undirected"
"substitution","thematic","Undirected"
"superordinate","text","Undirected"
"superordinate","thematic","Undirected"
"superordinate","vary","Undirected"
"surpass","tendency","Undirected"
"surpass","text","Undirected"
"surpass","use","Undirected"
"surpass","value","Undirected"
"symbol","text","Undirected"
"symbol","word","Undirected"
"syntactic","system","Undirected"
"syntactic","text","Undirected"
"syntactic","typesetting","Undirected"
"syntagmatic","text","Undirected"
"syntagmatic","whose","Undirected"
"syntax","system","Undirected"
"syntax","text","Undirected"
"syntax","writer","Undirected"
"system","take","Undirected"
"system","text","Undirected"
"system","transition","Undirected"
"system","typesetting","Undirected"
"system","unchangeable","Undirected"
"system","understand","Undirected"
"system","unit","Undirected"
"system","use","Undirected"
"system","utilization","Undirected"
"system","utilize","Undirected"
"system","value","Undirected"
"system","write","Undirected"
"system","writer","Undirected"
"take","text","Undirected"
"take","utilize","Undirected"
"take","write","Undirected"
"tangible","text","Undirected"
"tangible","utterance","Undirected"
"tangible","write","Undirected"
"teacher","text","Undirected"
"tend","text","Undirected"
"tendency","text","Undirected"
"tendency","use","Undirected"
"tendency","value","Undirected"
"term","text","Undirected"
"term","theme","Undirected"
"term","topic","Undirected"
"term","trace","Undirected"
"term","traditional","Undirected"
"term","turn","Undirected"
"term","utterance","Undirected"
"term","verbal","Undirected"
"text","textual","Undirected"
"text","textuality","Undirected"
"text","texture","Undirected"
"text","thematic","Undirected"
"text","theme","Undirected"
"text","think","Undirected"
"text","time","Undirected"
"text","tissue","Undirected"
"text","topic","Undirected"
"text","trace","Undirected"
"text","traditional","Undirected"
"text","transition","Undirected"
"text","transsystemic","Undirected"
"text","treat","Undirected"
"text","turn","Undirected"
"text","two","Undirected"
"text","type","Undirected"
"text","typesetting","Undirected"
"text","unchangeable","Undirected"
"text","unconnect","Undirected"
"text","understand","Undirected"
"text","unify","Undirected"
"text","unique","Undirected"
"text","unit","Undirected"
"text","unitary","Undirected"
"text","unity","Undirected"
"text","use","Undirected"
"text","utilization","Undirected"
"text","utilize","Undirected"
"text","utterance","Undirected"
"text","value","Undirected"
"text","various","Undirected"
"text","vary","Undirected"
"text","verbal","Undirected"
"text","view","Undirected"
"text","voice","Undirected"
"text","wave","Undirected"
"text","whole","Undirected"
"text","wholeness","Undirected"
"text","whose","Undirected"
"text","wide","Undirected"
"text","word","Undirected"
"text","write","Undirected"
"text","writeable","Undirected"
"text","writer","Undirected"
"textual","textuality","Undirected"
"textual","unique","Undirected"
"textual","unit","Undirected"
"textual","unitary","Undirected"
"textual","whose","Undirected"
"textual","wide","Undirected"
"textuality","texture","Undirected"
"textuality","unit","Undirected"
"textuality","use","Undirected"
"textuality","whose","Undirected"
"texture","two","Undirected"
"texture","unit","Undirected"
"texture","unity","Undirected"
"texture","use","Undirected"
"thematic","vary","Undirected"
"theme","topic","Undirected"
"theme","traditional","Undirected"
"theme","turn","Undirected"
"think","unit","Undirected"
"time","utterance","Undirected"
"tissue","write","Undirected"
"tissue","writeable","Undirected"
"topic","traditional","Undirected"
"topic","turn","Undirected"
"trace","utterance","Undirected"
"trace","verbal","Undirected"
"traditional","turn","Undirected"
"type","wholeness","Undirected"
"unchangeable","value","Undirected"
"unconnect","word","Undirected"
"unify","unit","Undirected"
"unify","use","Undirected"
"unify","whole","Undirected"
"unify","word","Undirected"
"unify","write","Undirected"
"unique","unitary","Undirected"
"unique","wide","Undirected"
"unit","use","Undirected"
"unit","view","Undirected"
"unit","wave","Undirected"
"unit","whose","Undirected"
"unit","write","Undirected"
"unitary","wide","Undirected"
"unity","various","Undirected"
"unity","write","Undirected"
"use","value","Undirected"
"use","whole","Undirected"
"use","word","Undirected"
"use","write","Undirected"
"utterance","verbal","Undirected"
"utterance","write","Undirected"
"various","write","Undirected"
"view","wave","Undirected"
"whole","word","Undirected"
"whole","write","Undirected"
"word","write","Undirected"
"write","writeable","Undirected"
